Price,Close,High,Low,Open,Volume
Ticker,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
Date,,,,,
2023-01-06,760.6222534179688,767.6349916356534,752.893869056248,764.2478871783683,9092462
2023-01-09,762.10107421875,768.8037704971474,758.523134903169,761.3854863556338,10729340
2023-01-10,748.1709594726562,763.2936924606581,746.5966429380812,763.2936924606581,16371766
2023-01-11,758.9524536132812,762.3395576480092,744.2113328729,748.0039250253973,15195798
2023-01-12,763.0075073242188,765.1542709421678,755.7323639522801,757.4736394226658,9250070
2023-01-13,763.6038818359375,768.0166740136455,756.6149614967369,762.6974588227669,9244546
2023-01-16,756.281005859375,773.4551150957075,753.8957129098843,770.4496226854728,14748094
2023-01-17,767.53955078125,768.5413621389625,752.5598999219202,758.4277436716054,10786354
2023-01-18,781.0880737304688,783.1393907818826,763.1506236757776,765.6790575647283,19090642
2023-01-19,784.33203125,787.146688632047,779.036692446141,780.9449268428248,11172162
2023-01-20,792.3704223632812,796.2107672126164,783.9980792546155,784.3319969655621,18843404
2023-01-23,798.166748046875,802.6988048379163,792.5851856086279,794.8989082181681,15444400
2023-01-24,808.8528442382812,812.1445601761333,799.0731430841174,799.0970193076383,24983940
2023-01-25,786.502685546875,807.636346935642,784.9045508573779,806.8969410342266,14704142
2023-01-27,770.8313598632812,780.9449795544698,758.4993476545817,778.5596863976143,35179948
2023-01-30,770.044189453125,775.3634047568115,754.706743047044,760.90850515805,18512822
2023-01-31,764.9634399414062,774.1229414662859,760.9084419747695,772.6917657133553,18596244
2023-02-01,776.436767578125,794.3025893110946,766.1561311913621,774.7431862109415,17302790
2023-02-02,764.8919067382812,774.9817079345057,757.9268627152637,767.1579351240547,17497106
2023-02-03,791.3448486328125,792.1558249790821,766.6331892450377,768.5414236924429,14411100
2023-02-06,787.9815673828125,796.4016635851057,785.3338687754947,791.917300956845,11167672
2023-02-07,789.1503295898438,794.254891659094,778.8458752578873,791.6310693033569,10264588
2023-02-08,789.054931640625,795.8291405289103,787.1466972231144,789.1741962917193,8444826
2023-02-09,787.4090576171875,792.7043961753259,780.2531789616789,791.9172378762821,11777336
2023-02-10,790.5338134765625,791.2017071796071,783.4256285182121,786.5742619418944,8172116
2023-02-13,791.130126953125,792.7521378591103,784.5467531366334,789.5319922712969,5736944
2023-02-14,798.4529418945312,800.2657878374583,790.9392690728084,794.3025554392657,10908592
2023-02-15,796.8309936523438,800.5043215359563,790.366826403275,800.5043215359563,11438712
2023-02-16,793.9447631835938,802.3648589946844,792.3943227567669,798.2144142959021,8062500
2023-02-17,789.9613037109375,795.8052712378316,783.783360241693,792.394290789482,8956270
2023-02-20,782.5430297851562,796.4254228114123,779.8953896078867,791.917242525849,8086706
2023-02-21,785.4769287109375,793.038295333097,779.5136966375171,782.376048032759,12389296
2023-02-22,770.0679321289062,783.3063076480379,767.6111270437381,781.899008138979,10359102
2023-02-23,764.8441772460938,772.2862795333762,759.52496237053,769.4954984549815,27882010
2023-02-24,758.022216796875,771.8330977999489,756.2332470996911,771.8330977999489,17061740
2023-02-27,759.9066772460938,762.8167231420986,752.4645745209145,756.5672669509125,14312972
2023-02-28,763.1029052734375,765.8221741642684,757.9029550203278,759.4772716536872,18993992
2023-03-01,762.3634643554688,769.4954666201622,761.2662063602752,769.0184080543717,14137256
2023-03-02,755.8754272460938,766.1321864916423,754.7066570445463,760.431359879271,17391814
2023-03-03,770.8789672851562,772.8348958066177,757.5690213215488,761.385489942816,14986234
2023-03-06,776.3175048828125,782.1137204478905,771.9047127088447,772.8349537111009,27004710
2023-03-08,777.867919921875,782.137571078227,772.8349284213039,772.8349284213039,20099774
2023-03-09,777.939453125,785.214596937711,776.1743595594,777.5816591669978,20700166
2023-03-10,757.879150390625,769.8533095065775,756.137874867808,768.278992845468,27387000
2023-03-13,748.290283203125,765.1065986931004,746.5728256717144,757.5213553783434,26443550
2023-03-14,746.2865600585938,755.4699375031116,743.8774492282477,749.1012172599551,33185612
2023-03-15,735.5767211914062,755.1361252327339,733.0482871312096,752.7985262735383,37264754
2023-03-16,740.3472900390625,743.7820888370867,730.8776880020762,734.1932221441317,21753342
2023-03-17,750.2462158203125,753.3709146965167,734.6702409480788,743.0187664133979,22950876
2023-03-20,745.0462646484375,748.0755750956355,737.2463682262214,748.0040046590718,26503114
2023-03-21,753.4901733398438,754.9452253460778,742.3985610243326,749.9122338832273,33050494
2023-03-22,751.7489624023438,756.638813034316,746.7398471208112,755.6608196140446,14177324
2023-03-23,745.7141723632812,758.69014316561,743.5197144204203,747.9086303061422,28364178
2023-03-24,744.521484375,750.8425105587355,741.80221552873,744.211384651124,31477748
2023-03-27,747.7654418945312,753.4901448083473,743.686626009251,745.2608843697367,31872006
2023-03-28,753.8479614257812,755.1360545609657,746.1673297655517,746.9306118634252,39276302
2023-03-29,757.4736328125,764.2478413205919,754.6589755577022,755.6607869237313,39763612
2023-03-31,767.8496704101562,769.4716230148459,759.6681040131052,761.1946681944687,34711228
2023-04-03,768.3267211914062,770.7835262966611,764.6056409644324,766.8955454479071,40025398
2023-04-05,788.9356689453125,790.0090508078232,770.9267065854119,772.1670473129301,43365392
2023-04-06,794.9465942382812,796.3061996146408,785.7632160984604,786.4549860160419,44637344
2023-04-10,791.1777954101562,797.1649040094297,789.0549079782147,793.4676999363758,31813286
2023-04-11,793.4915771484375,796.4016229045611,787.671427401499,791.4402019146977,42361542
2023-04-12,803.7960205078125,805.3702788955286,795.6383303614566,795.7337187844611,26955504
2023-04-13,807.3977661132812,809.5922821573081,800.5758633965439,805.4180196046108,35330086
2023-04-17,795.0897827148438,820.5408491505689,788.7210616082016,820.5408491505689,32405148
2023-04-18,791.7265014648438,800.146598045757,790.199937121968,796.6879229312351,29637226
2023-04-19,794.636474609375,796.8309907236666,790.5576585823849,794.3025568883436,24741168
2023-04-20,797.5942993164062,800.2419396531579,794.970476969267,797.498852653876,32922716
2023-04-21,798.8822631835938,800.0033391670465,793.4676601050289,796.2107468602394,20128618
2023-04-24,805.3464965820312,806.9207550394832,798.6437998803774,804.7978675387266,35675852
2023-04-25,793.8970336914062,805.1317281134191,792.823651905149,805.1317281134191,50353068
2023-04-26,797.5465698242188,799.0731340102426,789.5319622608665,791.9172551982106,27392750
2023-04-27,801.9354858398438,803.9629848373568,794.7080365900064,796.9263706695176,47790392
2023-04-28,805.0841064453125,806.7061173820794,796.6878864743184,803.7006248158734,27916272
2023-05-02,804.9171142578125,810.5225527479765,802.4125566345477,805.6088259265518,32221184
2023-05-03,807.7317504882812,809.0913558012687,801.2914596254764,803.8198351715412,29407270
2023-05-04,824.2619018554688,827.4342950711826,804.8455812001847,804.8455812001847,56854638
2023-05-05,775.5303344726562,792.3704683232456,773.8367531275187,781.8990552156683,62770416
2023-05-08,784.4990234375,787.3136809391108,777.6055496805291,779.9908427777086,37244524
2023-05-09,784.5228271484375,790.0090007648602,782.3521873367598,787.0989551022174,43688938
2023-05-10,788.1484985351562,789.365021254591,779.0843851682536,784.5228648353336,46340550
2023-05-11,788.6732177734375,805.2748795799812,786.78885968441,794.3741027207565,35734618
2023-05-12,795.6383666992188,798.0236597301737,784.4036132295436,785.7155243965688,22478760
2023-05-15,799.454833984375,801.8162507865223,794.3502719673041,797.6419879905194,18512260
2023-05-16,794.8707885742188,806.6927601293839,793.2784178241473,806.6927601293839,32722086
2023-05-17,790.600341796875,796.1735804208288,784.2792178782803,796.1735804208288,30466868
2023-05-18,793.7609252929688,798.0795402008803,791.3482781036284,795.208513606573,49646942
2023-05-19,794.6777954101562,796.1736249856854,787.2709798309455,795.2085660463088,30460332
2023-05-22,791.85498046875,797.5729426923023,787.8258124240438,793.760948242427,28334032
2023-05-23,789.9971923828125,795.9805693463752,788.1877069443876,795.6910634567314,22470074
2023-05-24,779.671142578125,788.8150524899305,778.6095424007169,785.340863860741,33588112
2023-05-25,776.6793823242188,781.7218503622978,770.768396627286,779.6228001560648,29776930
2023-05-26,779.671142578125,781.2152133238707,773.1328446869499,781.2152133238707,26635066
2023-05-29,789.1769409179688,791.8308529785306,784.0379903292855,785.799234659072,21816292
2023-05-30,789.7800903320312,792.6270259145573,785.8233723376878,788.2601107589221,37125928
2023-05-31,777.2825317382812,788.9114793883903,774.2908727901686,786.4747410732796,43334270
2023-06-01,773.9772338867188,781.6494638834316,772.0471160964776,781.6494638834316,50366938
2023-06-02,775.1835327148438,779.1885505625198,772.5296208381355,778.0545592750024,17859710
2023-06-05,774.1702880859375,780.0088828519897,773.2293202844415,779.0438239186745,18697242
2023-06-06,771.7576293945312,776.8000386858837,768.3075319782007,775.738497435869,32182852
2023-06-07,775.7625732421875,778.1028881968193,770.1170022379179,773.7118230795865,24949026
2023-06-08,776.2450561523438,784.5928386982707,773.6152943683902,773.6152943683902,37395522
2023-06-09,777.1619262695312,780.9739207338771,775.4248320168924,779.7193559348891,18212578
2023-06-12,772.4331665039062,779.6711082481238,771.7817046249102,778.1028875368767,13408292
2023-06-13,773.7359619140625,776.3898738507805,767.2700555968273,767.2700555968273,27926108
2023-06-14,772.8915405273438,777.8374673513832,772.1435963246516,777.0895231486911,20113968
2023-06-15,763.3857421875,774.9181489545342,761.9140037996461,773.9772400852644,35377476
2023-06-16,773.3740844726562,776.4863758982948,764.3266571858915,765.8466367505722,15779272
2023-06-19,774.0496826171875,778.923218619278,771.2509880523108,777.3549977981457,24829146
2023-06-20,775.6660766601562,777.3549297042064,767.5354673571618,774.0496148127836,20005626
2023-06-21,789.2251586914062,790.0213440664804,777.354945971049,779.7675932273216,24308946
2023-06-22,793.0853881835938,799.8167093181817,790.889914538834,791.3482939529815,56596140
2023-06-23,793.0371704101562,800.9506653636005,788.4772905574894,790.1661436736656,21339218
2023-06-26,789.2010498046875,796.5354737377361,785.8956760159425,793.760929455445,16130314
2023-06-27,800.3233642578125,807.223559214787,790.6486837609275,792.7717662992061,33831864
2023-06-28,808.791748046875,810.6012334813521,801.2401503864862,805.8241801538283,59562950
2023-06-30,820.9755859375,824.5463155085067,812.2176649816411,822.2301506779838,40699016
2023-07-03,829.8541870117188,848.045524051996,825.1253747532935,826.3316984005936,44104116
2023-07-04,833.9074096679688,842.9789872995167,826.9590323955324,831.6153946767422,38795188
2023-07-05,807.4165649414062,829.9506670497125,805.1245500178678,828.1411815837611,37165754
2023-07-06,808.2368774414062,814.4373694669445,801.1919588274965,807.2718184832672,52156544
2023-07-07,801.19189453125,808.2368125797999,799.2135356063347,803.4115181763384,19926336
2023-07-10,799.285888671875,809.0812601264677,796.028814864895,801.4814212435143,38398442
2023-07-11,795.4015502929688,808.7193512174781,794.0022031195466,802.4464684216384,50670426
2023-07-12,787.9464111328125,804.0388147856695,785.1477757733076,798.7550821724126,70958358
2023-07-13,791.8790893554688,799.7684342891031,790.4074098359348,799.4065371921242,41913546
2023-07-14,793.5197143554688,797.9107207571683,788.9356843850358,797.9107207571683,24727214
2023-07-17,810.1187133789062,811.6145429081614,787.9705996248678,796.1736003558063,49252928
2023-07-18,809.4431762695312,822.2302070720008,805.8242052877002,819.3350302865359,81076818
2023-07-19,813.1103515625,814.8715958076659,808.236815975035,811.1802337930073,32935134
2023-07-20,814.87158203125,816.43980269245,810.6494494818653,811.2043701117168,56210948
2023-07-21,808.5987548828125,815.3783174598465,807.3924312144807,810.6495051189767,42154248
2023-07-24,809.87744140625,812.893250471527,805.8724234065538,809.9256825707903,32179444
2023-07-25,818.6594848632812,819.8175673687329,809.8774720934424,812.8932812729919,55992596
2023-07-26,815.8125,820.107023793098,814.509694074041,820.107023793098,24794358
2023-07-27,807.3441772460938,821.747669837073,804.5937239843978,820.2518402925657,59741302
2023-07-28,793.0371704101562,805.2934305194821,791.8790879214167,801.7227007219194,41015684
2023-07-31,796.7526245117188,799.4548366223553,790.7210062335519,796.1977627521452,34565006
2023-08-01,802.0845947265625,804.5937243570581,796.1736088427301,798.3208413782972,35394188
2023-08-02,791.5895385742188,796.8973623622811,788.0429590054263,792.3133327271363,28116322
2023-08-03,785.8716430664062,796.8250386133633,783.1453397458127,791.3483408398848,57673946
2023-08-04,797.2351684570312,799.3100687434235,786.1611406581483,789.0080763176667,37388304
2023-08-07,796.7767944335938,802.4947569235133,794.9914589397029,802.4947569235133,28300918
2023-08-08,796.1253662109375,798.8757605663197,792.3375217381666,796.9938838956531,43773828
2023-08-09,796.4148559570312,798.3449737539584,787.0537728614308,797.6211795801106,33361236
2023-08-10,789.3457641601562,798.2243175412395,787.0055081818116,794.7501291715856,50781118
2023-08-11,781.1187133789062,790.5762790140374,779.864089660937,790.5762790140374,28225822
2023-08-14,777.3067016601562,779.2850606217879,772.1677512445921,777.3549428245823,31304410
2023-08-16,775.0387573242188,776.70351922161,763.0238214777107,763.8923391218757,34137542
2023-08-17,770.7443237304688,776.8241830963585,769.1519529644522,770.8890472257748,52884040
2023-08-18,767.5836791992188,770.2617410563475,765.0503997299145,766.0396086075069,25633366
2023-08-21,766.9805297851562,772.2883535206937,765.7742062088978,772.2883535206937,21837270
2023-08-22,763.6993408203125,771.0820650036967,762.3965348597252,770.2858796266618,32273570
2023-08-23,765.5811767578125,767.487203335127,759.139420690726,762.3964943215299,36498588
2023-08-24,762.0587768554688,770.2134773625771,760.5387973216071,768.8141890926133,43145792
2023-08-25,753.4697265625,761.190197664005,751.9738970670875,759.766759365673,30069756
2023-08-28,761.3108520507812,763.6752581745268,753.4697483614609,753.4697483614609,28867238
2023-08-29,767.3666381835938,768.5005706553454,763.0962052605253,767.0770733801482,35538932
2023-08-30,761.7692260742188,773.9530947974021,759.3565788023013,773.9530947974021,28084204
2023-08-31,758.2708740234375,763.9165038806759,754.241764931607,761.9139949001493,100075772
2023-09-01,759.839111328125,761.9140115513698,752.4322959539026,758.0537759006978,43226776
2023-09-04,764.5921020507812,767.9215083013787,759.9356808433564,767.2218641246644,25073638
2023-09-05,759.9356689453125,766.4498167462681,757.8607686773323,766.4498167462681,38712082
2023-09-06,769.875732421875,772.047114932623,759.9356375976216,760.8524553271081,56320910
2023-09-07,777.2825317382812,778.8025112451929,765.846607643458,769.8757166615275,34208342
2023-09-08,783.3383178710938,787.9223476283073,775.714329029667,776.0521349848688,34502210
2023-09-11,787.3916015625,789.6594664783921,783.6278481887618,785.9922543388013,31573022
2023-09-12,789.8524780273438,792.747654762319,784.1345157562719,791.34830755991,39033340
2023-09-13,793.2301635742188,796.9456167263999,785.8474395311597,787.1503043695042,46420094
2023-09-14,792.7476196289062,796.1735668329565,788.9838664792338,793.3990225849022,23538848
2023-09-15,801.8433227539062,805.8241907621625,796.1736016512384,796.1736016512384,173411202
2023-09-18,786.0646362304688,798.5862520904554,784.6411389894591,797.9830902686348,37056288
2023-09-20,754.5313110351562,771.5646249403778,752.9389991206957,771.5646249403778,115474648
2023-09-21,749.537109375,757.0645570144758,741.6719146815334,749.3682358480046,72841442
2023-09-22,738.1011962890625,754.8690949336363,735.2542607099111,752.2634240831838,61704250
2023-09-25,738.7525634765625,743.4330754254979,735.8573868724741,735.8573868724741,40208754
2023-09-26,741.96142578125,743.0953582162056,735.8574164153983,735.8574164153983,27575308
2023-09-27,736.7500610351562,739.4763641418601,731.032098972214,734.892334478338,39338538
2023-09-28,735.2301025390625,741.9372737031665,732.6485817510588,740.2001794562635,55354188
2023-09-29,736.4847412109375,740.8998386650168,734.5546233634634,735.2301174880616,32053782
2023-10-03,727.6785888671875,736.8224987384597,726.6893798952982,736.8224987384597,38971694
2023-10-04,738.0529174804688,740.6826793281508,718.6069577781424,721.381502016668,54649430
2023-10-05,741.0446166992188,748.6686057128387,739.5246371227825,740.7068696389093,48512674
2023-10-06,740.224365234375,745.5080394285386,738.1977060963559,745.0255099531803,17759356
2023-10-09,731.63525390625,738.2700336201566,729.5845038128607,737.3049747526793,16454972
2023-10-10,735.7850341796875,737.7875432161414,731.1286131172761,733.7101928463612,33266292
2023-10-11,742.90234375,744.1328174322108,737.5462785323303,738.318313886698,31333360
2023-10-12,747.8482666015625,748.8857167138547,739.0421040177816,741.2134865726865,22025336
2023-10-13,741.0446166992188,747.3416497005171,738.245922275859,743.0953669000794,39745300
2023-10-16,738.0770263671875,740.4172823920027,733.6860202036904,738.9938440920433,17856084
2023-10-17,743.6743774414062,750.695204619457,740.6827183614761,750.695204619457,32902558
2023-10-18,733.3241577148438,743.6743912243945,732.5279723135269,743.6743912243945,31216200
2023-10-19,731.0079956054688,736.4606021669607,725.3382743439049,726.3998745173711,30252364
2023-10-20,734.7958374023438,736.8224374413717,726.2067900126158,726.2067900126158,21094010
2023-10-23,726.7135009765625,737.6668959191451,723.8424154105405,735.1336163092838,22376136
2023-10-25,722.1053466796875,734.7958952107439,719.6685493126427,733.9273186099597,28311996
2023-10-26,706.1336669921875,719.9339986168034,704.6136873191602,719.5721014995362,55561798
2023-10-27,708.9081420898438,713.1785158746243,707.8224508444324,709.0770156141815,31940532
2023-10-30,716.6044921875,718.9447482975381,705.4098322308618,706.0612352240136,23310982
2023-10-31,712.4547729492188,725.7243335696749,711.24844925645,725.7243335696749,32634824
2023-11-01,711.4896850585938,712.9131233971598,705.5786992044277,705.5786992044277,33877466
2023-11-02,712.5753784179688,719.2101584777264,707.943107393115,716.5562464538234,45225154
2023-11-03,715.9530639648438,719.6444259993198,714.9397639109241,718.0038141059393,18095340
2023-11-06,721.1402587890625,722.8291118541423,715.5911701466575,722.8291118541423,25593730
2023-11-07,717.6419067382812,720.8989804451115,712.7924623248817,720.8989804451115,41952848
2023-11-08,719.7168579101562,720.6336167854312,714.6261484168057,716.0495867989628,31399546
2023-11-09,716.869873046875,720.2234290879278,715.8324229722085,717.038746570072,22116740
2023-11-10,719.692626953125,721.8640093341435,714.1676886779846,714.1917798073748,14015186
2023-11-13,718.3898315429688,721.8398698099062,716.9904844298835,719.9821433040512,20605914
2023-11-15,725.9173583984375,729.0778911374517,724.0596316888605,725.7725759940448,41245460
2023-11-16,727.8233032226562,732.9622537804894,725.6036794749249,728.4747062167428,29713838
2023-11-17,726.2550659179688,727.413148382465,718.4863535266934,718.9688829783568,23701874
2023-11-20,726.3033447265625,730.0670982056182,724.5421592587268,730.0670982056182,19331452
2023-11-21,732.4555053710938,734.4097730720096,729.6327200606173,732.962184820225,24959972
2023-11-22,729.8499145507812,733.4447352513678,725.5071496710034,733.4447352513678,29123650
2023-11-23,734.0720825195312,735.3024972867046,727.8956819423727,727.8956819423727,13046220
2023-11-24,739.2833862304688,739.7900657329384,733.3724002467637,734.0238032481369,16469192
2023-11-28,737.61865234375,741.7683938153598,736.2434551976816,740.7791848861152,28489338
2023-11-29,752.3358154296875,754.1935420605287,739.7176583357585,740.1519466280059,34042488
2023-11-30,752.1669311523438,758.7534110309825,744.1328040193918,757.1610991855234,69491440
2023-12-01,750.5263671875,755.5205355397342,748.9339963377907,751.7326908910602,22153536
2023-12-04,776.5828857421875,777.8374504947396,759.332458412667,766.2567440357609,50662456
2023-12-05,783.4830322265625,790.8657562578235,780.008843801569,789.659432651573,52230820
2023-12-06,785.4614868164062,790.6003784974782,780.0812715002722,790.6003784974782,38613060
2023-12-07,786.7401123046875,788.4531154003781,779.8640676936377,784.110350382873,20450386
2023-12-08,797.7177124023438,798.5862890269478,786.7401667374719,786.7401667374719,33728038
2023-12-11,796.6561279296875,802.7842284296765,794.7260101152001,796.1977485097552,23187620
2023-12-12,788.7426147460938,799.189388954287,787.4156587795281,798.2001800363846,36581476
2023-12-13,786.957275390625,789.4181637538526,779.3332866784492,787.7051606810317,29346914
2023-12-14,796.2459716796875,800.4921954340838,793.7609332691918,794.2434627119087,35172366
2023-12-15,799.334228515625,804.8591674650921,794.5330248789801,796.1736368809366,138837130
2023-12-18,798.9240112304688,803.2667764132455,796.6319962728923,801.3366585542336,18014754
2023-12-19,797.5729370117188,800.3474813399173,793.3025631740388,796.1735898309057,24008446
2023-12-20,799.55126953125,805.3174726877431,793.4955015932859,800.0337989636769,34232520
2023-12-21,813.8823852539062,815.3541236111942,796.2942106757645,799.5512844052366,36589240
2023-12-22,806.2343139648438,813.4964056962248,804.4248285403323,812.386564408183,48578850
2023-12-26,811.8316650390625,813.5205181461981,805.1245526784559,807.3924175756006,18045856
2023-12-27,821.8924560546875,823.4365267718326,809.9739430036727,811.3732902237542,27009078
2023-12-28,822.8333129882812,830.6261750867799,821.2650923360533,824.7875807466806,44076470
2023-12-29,824.7634887695312,827.4897920296601,818.3699733527131,818.8525028181334,25011426
2024-01-01,819.3832397460938,824.7152136806775,816.4398219086057,823.1952341466202,14239686
2024-01-02,819.8657836914062,821.651178013112,814.8474655881971,819.7210601966871,29242092
2024-01-03,807.2235107421875,822.567911569593,805.317484115543,821.2651056445607,28389762
2024-01-04,815.8849487304688,817.8633077919044,806.1619680560373,809.684456774648,26734056
2024-01-05,811.7109985351562,822.6644521394089,804.9073452273497,814.0995545991599,31889470
2024-01-08,802.66357421875,811.783392424477,800.9988712100742,809.9256658591021,17998470
2024-01-09,796.4148559570312,809.5879334820668,794.6053705224122,804.4489830672443,25326888
2024-01-10,799.0446166992188,800.974734493259,792.0238485649098,792.7958839020217,16115824
2024-01-11,795.6910400390625,802.3982109805991,792.7958634227894,800.9988638355633,18314010
2024-01-12,791.9273071289062,799.0687665260165,788.2600951016823,797.1386487324754,19773552
2024-01-15,807.17529296875,811.0837697596247,793.0853975921428,795.0637565699909,28320356
2024-01-16,810.2393798828125,812.4107625207307,800.0821108710966,807.2718118304862,25322500
2024-01-17,741.8890380859375,770.5030583679192,737.4980318198844,757.5712453950712,170145236
2024-01-18,717.1111450195312,731.0321076991733,714.1677271914775,720.8989893746302,161070930
2024-01-19,709.6318969726562,728.740050053683,708.546205787342,726.665150005187,109600538
2024-01-23,688.7384033203125,711.5861611513427,687.604470885672,706.905649015796,115469402
2024-01-24,702.5146484375,703.7450632117061,666.0112832239977,666.0112832239977,86004404
2024-01-25,692.3815307617188,703.2142935280697,684.9023241659917,700.874037438298,98941852
